"no","url","id","Locality_Name","Postal_code","Type_of_property","Subtype_of_property","Price","Type_of_sale","Number_of_rooms","Living_Area","Equipped_kitchen","Furnished","Open_fire","Terrace_YN","TerraceSurface","Garden_YN","Garden_area","Surface_of_good","Number_of_facades","Swimming_pool_YN","State_of_building","ipiNo","customer_type","regionCode","region","province","location_type"
"1","https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/10865940","10865940","Deinze","9800","APARTMENT","APARTMENT","395000","FOR_SALE","2","99","HYPER_EQUIPPED","False","False","True","12","True","","","4","False","AS_NEW","505.931","AGENCY","FLANDERS","Flanders","East Flanders","URBAN"
"2","https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/gavere/9890/10870494","10870494","Gavere","9890","HOUSE_GROUP","HOUSE_GROUP","","FOR_SALE","","","","None","False","None","","","","","","","","504254","AGENCY","FLANDERS","Flanders","East Flanders",""
"3","https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/booischot/2221/10870431","10870431","Booischot","2221","HOUSE_GROUP","HOUSE_GROUP","","FOR_SALE","","","","None","False","None","","","","","","","","502.895","AGENCY","FLANDERS","Flanders","Antwerp",""
"4","https://www.immoweb.be/en/classified/apartment/for-sale/borgerhout/2140/10869538","10869538","Borgerhout","2140","APARTMENT","APARTMENT","164000","FOR_SALE","1","56","SEMI_EQUIPPED","None","True","True","13","","","27","3","","GOOD","505.542","AGENCY","FLANDERS","Flanders","Antwerp","URBAN"
"5","https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/10870393","10870393","Blankenberge","8370","APARTMENT","APARTMENT","165000","FOR_SALE","1","73","SEMI_EQUIPPED","True","True","None","","","","","","","GOOD","207.510","AGENCY","FLANDERS","Flanders","West Flanders","LANDSCAPE"
"6","https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/brussels%20city/1000/9881253","9881253","Brussels City","1000","APARTMENT_GROUP","APARTMENT_GROUP","","FOR_SALE","","","","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels",""
"7","https://www.immoweb.be/en/classified/house/for-sale/ans/4432/10869788","10869788","Ans","4432","HOUSE","HOUSE","249000","FOR_SALE","3","114","NOT_INSTALLED","False","False","True","86","True","800","11","3","False","TO_RENOVATE","511.640","AGENCY","WALLONIE","Wallonie","Liège","ISOLATED"
"8","https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2018/10869539","10869539","Antwerp","2018","APARTMENT","APARTMENT","284000","FOR_SALE","2","74","INSTALLED","None","True","True","15","","","","2","","JUST_RENOVATED","505.542","AGENCY","FLANDERS","Flanders","Antwerp","URBAN"
"9","https://www.immoweb.be/en/classified/house/for-sale/herstal/4040/10869787","10869787","Herstal","4040","HOUSE","HOUSE","299000","FOR_SALE","3","118","INSTALLED","False","False","None","","True","330","10","4","False","GOOD","511.640","AGENCY","WALLONIE","Wallonie","Liège","ISOLATED"
"10","https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/gent%20zwijnaarde/9052/10869449","10869449","Gent Zwijnaarde","9052","APARTMENT_GROUP","APARTMENT_GROUP","","FOR_SALE","","","","None","False","None","","","","","","","","504254","AGENCY","FLANDERS","Flanders","East Flanders",""
"11","https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/perwez/1360/10869700","10869700","Perwez","1360","APARTMENT_GROUP","APARTMENT_GROUP","","FOR_SALE","","","","None","False","None","","","","","","","","504157","AGENCY","WALLONIE","Wallonie","Walloon Brabant",""
"12","https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/vilvoorde/1800/10870245","10870245","Vilvoorde","1800","APARTMENT_GROUP","APARTMENT_GROUP","","FOR_SALE","","","","None","False","None","","","","","","","","510.625","AGENCY","FLANDERS","Flanders","Flemish Brabant",""
"13","https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/bruxelles/1000/10869580","10869580","Bruxelles","1000","APARTMENT_GROUP","APARTMENT_GROUP","","FOR_SALE","","","","None","False","None","","","","","","","","510.145","REAL_ESTATE_AGENCY","BRUSSELS","Brussels","Brussels",""
"14","https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/ixelles/1050/10869612","10869612","Ixelles","1050","APARTMENT_GROUP","APARTMENT_GROUP","","FOR_SALE","","","","None","False","None","","","","","","","","510.145","REAL_ESTATE_AGENCY","BRUSSELS","Brussels","Brussels",""
"15","https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/uccle/1180/10869640","10869640","Uccle","1180","APARTMENT_GROUP","APARTMENT_GROUP","","FOR_SALE","","","","None","False","None","","","","","","","","510.145","REAL_ESTATE_AGENCY","BRUSSELS","Brussels","Brussels",""
"16","https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/10869112","10869112","Etterbeek","1040","APARTMENT","APARTMENT","399000","FOR_SALE","2","97","HYPER_EQUIPPED","False","False","None","","","","","3","False","GOOD","501415","AGENCY","BRUSSELS","Brussels","Brussels","URBAN"
"17","https://www.immoweb.be/en/classified/loft/for-sale/molenbeek-saint-jean/1080/10869728","10869728","Molenbeek-Saint-Jean","1080","APARTMENT","LOFT","550000","FOR_SALE","2","235","USA_HYPER_EQUIPPED","None","False","True","12","","","","","False","AS_NEW","504.982","AGENCY","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"18","https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/uccle/1180/10869663","10869663","Uccle","1180","APARTMENT_GROUP","APARTMENT_GROUP","","FOR_SALE","","","","None","False","None","","","","","","","","510.145","REAL_ESTATE_AGENCY","BRUSSELS","Brussels","Brussels",""
"19","https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/10865939","10865939","Deinze","9800","APARTMENT","APARTMENT","250000","FOR_SALE","1","63","HYPER_EQUIPPED","False","False","True","10","True","","","4","False","AS_NEW","505.931","AGENCY","FLANDERS","Flanders","East Flanders","URBAN"
"20","https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/10863548","10863548","Evere","1140","APARTMENT","APARTMENT","375000","FOR_SALE","2","101","USA_HYPER_EQUIPPED","False","False","True","18","","","","2","False","AS_NEW","501415","AGENCY","BRUSSELS","Brussels","Brussels","URBAN"
"21","https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/10865937","10865937","Deinze","9800","APARTMENT","APARTMENT","375000","FOR_SALE","2","85","HYPER_EQUIPPED","False","False","True","28","True","","","4","False","AS_NEW","505.931","AGENCY","FLANDERS","Flanders","East Flanders","URBAN"
"22","https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-lambert/1200/10863619","10863619","Woluwe-Saint-Lambert","1200","APARTMENT","PENTHOUSE","780000","FOR_SALE","3","141","USA_HYPER_EQUIPPED","False","False","True","12","","","","2","False","AS_NEW","101.862","REAL_ESTATE_AGENCY","BRUSSELS","Brussels","Brussels","URBAN"
"23","https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/gavere/9890/10868051","10868051","Gavere","9890","APARTMENT_GROUP","APARTMENT_GROUP","","FOR_SALE","","","","None","False","None","","","","","","","","204633","AGENCY","FLANDERS","Flanders","East Flanders",""
"24","https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/herentals/2200/10866754","10866754","Herentals","2200","APARTMENT_GROUP","APARTMENT_GROUP","","FOR_SALE","","","","None","False","None","","","","","","","","502895","AGENCY","FLANDERS","Flanders","Antwerp",""
"25","https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/10867658","10867658","Auderghem","1160","APARTMENT","APARTMENT","255000","FOR_SALE","1","56","INSTALLED","False","False","True","3","","","","3","False","AS_NEW","500.168","AGENCY","BRUSSELS","Brussels","Brussels","ISOLATED"
"26","https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/wetteren/9230/10868462","10868462","Wetteren","9230","APARTMENT_GROUP","APARTMENT_GROUP","","FOR_SALE","","","","None","False","None","","","","","","","","505.931","AGENCY","FLANDERS","Flanders","East Flanders",""
"27","https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/asse/1730/10866334","10866334","Asse","1730","APARTMENT_GROUP","APARTMENT_GROUP","","FOR_SALE","","","","None","False","None","","","","","","","","500.390","AGENCY","FLANDERS","Flanders","Flemish Brabant",""
"28","https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/gent/9000/10868461","10868461","Gent","9000","APARTMENT_GROUP","APARTMENT_GROUP","","FOR_SALE","","","","None","False","None","","","","","","","","505.931","AGENCY","FLANDERS","Flanders","East Flanders",""
"29","https://www.immoweb.be/en/classified/duplex/for-sale/erpe-mere/9420/10866484","10866484","Erpe-Mere","9420","APARTMENT","DUPLEX","320000","FOR_SALE","3","142","USA_HYPER_EQUIPPED","None","False","True","6","","","10","2","False","AS_NEW","503.550","AGENCY","FLANDERS","Flanders","East Flanders","URBAN"
"30","https://www.immoweb.be/en/classified/duplex/for-sale/kapelle-op-den-bos/1880/10867592","10867592","Kapelle-op-den-Bos","1880","APARTMENT","DUPLEX","345000","FOR_SALE","2","100","SEMI_EQUIPPED","None","True","True","6","","","","2","","GOOD","508.966","AGENCY","FLANDERS","Flanders","Flemish Brabant",""
"31","https://www.immoweb.be/en/classified/mansion/for-sale/aalst/9300/10870995","10870995","Aalst","9300","HOUSE","MANSION","389000","FOR_SALE","3","230","INSTALLED","None","False","None","","","","","","False","AS_NEW","504.851","AGENCY","FLANDERS","Flanders","East Flanders",""
"32","https://www.immoweb.be/en/classified/house/for-sale/str%C3%A9py-bracquegnies/7110/10870987","10870987","Strépy-Bracquegnies","7110","HOUSE","HOUSE","169000","FOR_SALE","2","","SEMI_EQUIPPED","False","False","None","","","","","2","","GOOD","507.831","AGENCY","WALLONIE","Wallonie","Hainaut","RESIDENTIAL"
"33","https://www.immoweb.be/en/classified/house/for-sale/wichelen/9260/10870985","10870985","Wichelen","9260","HOUSE","HOUSE","310000","FOR_SALE","3","201","","False","False","None","","True","450","8","3","False","TO_BE_DONE_UP","512.891","AGENCY","FLANDERS","Flanders","East Flanders",""
"34","https://www.immoweb.be/en/classified/house/for-sale/dendermonde/9200/10870984","10870984","Dendermonde","9200","HOUSE","HOUSE","310000","FOR_SALE","3","201","","False","False","None","","True","450","8","3","False","TO_BE_DONE_UP","512.891","AGENCY","FLANDERS","Flanders","East Flanders",""
"35","https://www.immoweb.be/en/classified/house/for-sale/maasmechelen/3631/10870983","10870983","Maasmechelen","3631","HOUSE","HOUSE","925000","FOR_SALE","6","","INSTALLED","False","False","None","","True","","18.34","3","False","GOOD","207329","AGENCY","FLANDERS","Flanders","Limburg","COUNTRY"
"36","https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/10870982","10870982","Ixelles","1050","APARTMENT","APARTMENT","350000","FOR_SALE","1","90","","None","True","True","6","","","","2","","TO_RESTORE","503292","AGENCY","BRUSSELS","Brussels","Brussels",""
"37","https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/10870981","10870981","Schaerbeek","1030","APARTMENT","APARTMENT","360000","FOR_SALE","1","104","","None","True","None","","True","","","","","","503292","AGENCY","BRUSSELS","Brussels","Brussels",""
"38","https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/10870979","10870979","Uccle","1180","APARTMENT","APARTMENT","395000","FOR_SALE","2","110","INSTALLED","None","True","None","","True","400","","3","","JUST_RENOVATED","503292","AGENCY","BRUSSELS","Brussels","Brussels",""
"39","https://www.immoweb.be/en/classified/penthouse/for-sale/etterbeek/1040/10870978","10870978","Etterbeek","1040","APARTMENT","PENTHOUSE","375000","FOR_SALE","1","75","","None","True","None","","","","","2","","","503292","AGENCY","BRUSSELS","Brussels","Brussels",""
"40","https://www.immoweb.be/en/classified/apartment/for-sale/brugge/8000/10870972","10870972","Brugge","8000","APARTMENT","APARTMENT","420000","FOR_SALE","2","115","USA_HYPER_EQUIPPED","False","False","True","30","","","","2","False","AS_NEW","509.459","AGENCY","FLANDERS","Flanders","West Flanders","URBAN"
"41","https://www.immoweb.be/en/classified/house/for-sale/gent/9000/10870969","10870969","Gent","9000","HOUSE","HOUSE","249000","FOR_SALE","2","","USA_HYPER_EQUIPPED","False","False","True","","True","48","","3","","AS_NEW","500.774","AGENCY","FLANDERS","Flanders","East Flanders",""
"42","https://www.immoweb.be/en/classified/house/for-sale/kuurne/8520/10870964","10870964","Kuurne","8520","HOUSE","HOUSE","162000","FOR_SALE","3","109","","None","False","None","","","","8","2","","TO_BE_DONE_UP","508.292","AGENCY","FLANDERS","Flanders","West Flanders","FITTED_OUT"
"43","https://www.immoweb.be/en/classified/house/for-sale/desselgem/8792/10870957","10870957","Desselgem","8792","HOUSE","HOUSE","245000","FOR_SALE","4","186","INSTALLED","False","False","None","","True","120","6","3","","GOOD","506.431","AGENCY","FLANDERS","Flanders","West Flanders",""
"44","https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/kortrijk/8500/10870949","10870949","Kortrijk","8500","APARTMENT_GROUP","APARTMENT_GROUP","","FOR_SALE","","","","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","FLANDERS","Flanders","West Flanders",""
"45","https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/roeselare/8800/10870939","10870939","Roeselare","8800","APARTMENT_GROUP","APARTMENT_GROUP","","FOR_SALE","","","","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","FLANDERS","Flanders","West Flanders",""
"46","https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/dour/7370/10870936","10870936","Dour","7370","APARTMENT_GROUP","APARTMENT_GROUP","","FOR_SALE","","","","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","WALLONIE","Wallonie","Hainaut",""
"47","https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/waregem/8790/10870935","10870935","Waregem","8790","APARTMENT_GROUP","APARTMENT_GROUP","","FOR_SALE","","","","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","FLANDERS","Flanders","West Flanders",""
"48","https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/sint-niklaas/9100/10870934","10870934","Sint-Niklaas","9100","APARTMENT_GROUP","APARTMENT_GROUP","","FOR_SALE","","","","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","FLANDERS","Flanders","East Flanders",""
"49","https://www.immoweb.be/en/classified/house/for-sale/seraing/4101/10870923","10870923","Seraing","4101","HOUSE","HOUSE","219900","FOR_SALE","3","140","INSTALLED","True","False","True","11","","","30","3","False","TO_BE_DONE_UP","500.347","AGENCY","WALLONIE","Wallonie","Liège","URBAN"
"50","https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/roeselare/8800/10870922","10870922","Roeselare","8800","APARTMENT_GROUP","APARTMENT_GROUP","","FOR_SALE","","","","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","FLANDERS","Flanders","West Flanders",""
"51","https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/waregem/8790/10870914","10870914","Waregem","8790","APARTMENT_GROUP","APARTMENT_GROUP","","FOR_SALE","","","","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","FLANDERS","Flanders","West Flanders",""
"52","https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/gent/9000/10870910","10870910","Gent","9000","HOUSE_GROUP","HOUSE_GROUP","","FOR_SALE","","","","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","FLANDERS","Flanders","East Flanders",""
"53","https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/kortrijk/8500/10870908","10870908","Kortrijk","8500","HOUSE_GROUP","HOUSE_GROUP","","FOR_SALE","","","","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","FLANDERS","Flanders","West Flanders",""
"54","https://www.immoweb.be/en/classified/apartment/for-sale/sint-niklaas/9100/10870907","10870907","Sint-Niklaas","9100","APARTMENT","APARTMENT","385000","FOR_SALE","3","","","None","False","None","","","","","2","","","","PROPERTY_DEVELOPER","FLANDERS","Flanders","East Flanders",""
"55","https://www.immoweb.be/en/classified/apartment/for-sale/dour/7370/10870906","10870906","Dour","7370","APARTMENT","APARTMENT","286000","FOR_SALE","3","137","","None","False","None","","","","","2","","","","PROPERTY_DEVELOPER","WALLONIE","Wallonie","Hainaut",""
"56","https://www.immoweb.be/en/classified/apartment/for-sale/dour/7370/10870903","10870903","Dour","7370","APARTMENT","APARTMENT","319000","FOR_SALE","3","138","","None","False","None","","","","","2","","","","PROPERTY_DEVELOPER","WALLONIE","Wallonie","Hainaut",""
"57","https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10870894","10870894","Knokke-Heist","8300","APARTMENT","APARTMENT","439000","FOR_SALE","2","80","HYPER_EQUIPPED","True","False","None","","","","","2","False","GOOD","500877","AGENCY","FLANDERS","Flanders","West Flanders",""
"58","https://www.immoweb.be/en/classified/house/for-sale/marchienne-au-pont/6030/10870885","10870885","Marchienne-au-Pont","6030","HOUSE","HOUSE","385000","FOR_SALE","4","","","None","False","None","","","","","","","","510.611","AGENCY","WALLONIE","Wallonie","Hainaut",""
"59","https://www.immoweb.be/en/classified/house/for-sale/sart-bernard/5330/10870877","10870877","SART-BERNARD","5330","HOUSE","HOUSE","385000","FOR_SALE","4","165","INSTALLED","None","True","True","60","True","","12","2","","","507.295","AGENCY","WALLONIE","Wallonie","Namur",""
"60","https://www.immoweb.be/en/classified/house/for-sale/gosselies/6041/10870871","10870871","Gosselies","6041","HOUSE","HOUSE","269000","FOR_SALE","4","185","INSTALLED","None","True","True","40","True","","","3","","JUST_RENOVATED","103.503","REAL_ESTATE_AGENCY","WALLONIE","Wallonie","Hainaut",""
"2/1","https://www.immoweb.be/en/classified/house/for-sale/gavere/9890/10870500","10870500","Gavere","9890","HOUSE","HOUSE","322184","FOR_SALE","3","120","HYPER_EQUIPPED","False","False","True","18","True","55","7","2","False","AS_NEW","504254","AGENCY","FLANDERS","Flanders","East Flanders","URBAN"
"2/2","https://www.immoweb.be/en/classified/house/for-sale/gavere/9890/10870501","10870501","Gavere","9890","HOUSE","HOUSE","322184","FOR_SALE","3","120","HYPER_EQUIPPED","False","False","True","18","True","55","7","2","False","AS_NEW","504254","AGENCY","FLANDERS","Flanders","East Flanders","URBAN"
"2/3","https://www.immoweb.be/en/classified/house/for-sale/gavere/9890/10870502","10870502","Gavere","9890","HOUSE","HOUSE","322184","FOR_SALE","3","120","HYPER_EQUIPPED","False","False","True","18","True","55","7","2","False","AS_NEW","504254","AGENCY","FLANDERS","Flanders","East Flanders","URBAN"
"2/4","https://www.immoweb.be/en/classified/house/for-sale/gavere/9890/10870503","10870503","Gavere","9890","HOUSE","HOUSE","356147","FOR_SALE","3","120","HYPER_EQUIPPED","False","False","True","18","True","131","7.15","3","False","AS_NEW","504254","AGENCY","FLANDERS","Flanders","East Flanders","URBAN"
"2/5","https://www.immoweb.be/en/classified/house/for-sale/gavere/9890/10870498","10870498","Gavere","9890","HOUSE","HOUSE","364163","FOR_SALE","3","120","HYPER_EQUIPPED","False","False","True","15","True","158","7.1","3","False","AS_NEW","504254","AGENCY","FLANDERS","Flanders","East Flanders","URBAN"
"2/6","https://www.immoweb.be/en/classified/house/for-sale/gavere/9890/10870495","10870495","Gavere","9890","HOUSE","HOUSE","369173","FOR_SALE","3","120","HYPER_EQUIPPED","False","False","True","15","True","172","7.1","3","False","AS_NEW","504254","AGENCY","FLANDERS","Flanders","East Flanders","URBAN"
"2/7","https://www.immoweb.be/en/classified/house/for-sale/gavere/9890/10870497","10870497","Gavere","9890","HOUSE","HOUSE","386889","FOR_SALE","3","153","HYPER_EQUIPPED","False","False","True","17","True","49","8.55","2","False","AS_NEW","504254","AGENCY","FLANDERS","Flanders","East Flanders","URBAN"
"2/8","https://www.immoweb.be/en/classified/house/for-sale/gavere/9890/10870496","10870496","Gavere","9890","HOUSE","HOUSE","388789","FOR_SALE","3","153","HYPER_EQUIPPED","False","False","True","17","True","53","8.55","2","False","AS_NEW","504254","AGENCY","FLANDERS","Flanders","East Flanders","URBAN"
"3/1","https://www.immoweb.be/en/classified/house/for-sale/booischot/2221/10870432","10870432","Booischot","2221","HOUSE","HOUSE","380000","FOR_SALE","3","121","INSTALLED","None","True","True","","True","","","3","","","502.895","AGENCY","FLANDERS","Flanders","Antwerp","RESIDENTIAL"
"3/2","https://www.immoweb.be/en/classified/house/for-sale/booischot/2221/10870437","10870437","Booischot","2221","HOUSE","HOUSE","385000","FOR_SALE","3","120","INSTALLED","None","True","True","","True","","","2","","","502.895","AGENCY","FLANDERS","Flanders","Antwerp","RESIDENTIAL"
"3/3","https://www.immoweb.be/en/classified/house/for-sale/booischot/2221/10870436","10870436","Booischot","2221","HOUSE","HOUSE","385000","FOR_SALE","3","120","INSTALLED","None","True","True","","True","","","2","","","502.895","AGENCY","FLANDERS","Flanders","Antwerp","RESIDENTIAL"
"3/4","https://www.immoweb.be/en/classified/house/for-sale/booischot/2221/10870433","10870433","Booischot","2221","HOUSE","HOUSE","392000","FOR_SALE","3","133","INSTALLED","None","True","True","","True","","","2","","","502.895","AGENCY","FLANDERS","Flanders","Antwerp","RESIDENTIAL"
"3/5","https://www.immoweb.be/en/classified/house/for-sale/booischot/2221/10870435","10870435","Booischot","2221","HOUSE","HOUSE","395000","FOR_SALE","3","124","INSTALLED","None","True","True","","True","","","3","","","502.895","AGENCY","FLANDERS","Flanders","Antwerp","RESIDENTIAL"
"3/6","https://www.immoweb.be/en/classified/house/for-sale/booischot/2221/10870439","10870439","Booischot","2221","HOUSE","HOUSE","395000","FOR_SALE","3","124","INSTALLED","None","True","True","","True","","","3","","","502.895","AGENCY","FLANDERS","Flanders","Antwerp","RESIDENTIAL"
"3/7","https://www.immoweb.be/en/classified/house/for-sale/booischot/2221/10870434","10870434","Booischot","2221","HOUSE","HOUSE","398000","FOR_SALE","3","143","INSTALLED","None","True","True","","True","","","3","","","502.895","AGENCY","FLANDERS","Flanders","Antwerp","RESIDENTIAL"
"6/1","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887762","9887762","La Hulpe","1000","APARTMENT","APARTMENT","195500","FOR_SALE","1","25","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/2","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887763","9887763","Brussels City","1000","APARTMENT","APARTMENT","195500","FOR_SALE","1","25","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/3","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887765","9887765","Brussels City","1000","APARTMENT","APARTMENT","216500","FOR_SALE","1","24","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/4","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887768","9887768","Brussels City","1000","APARTMENT","APARTMENT","216500","FOR_SALE","1","24","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/5","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887764","9887764","Brussels City","1000","APARTMENT","APARTMENT","216500","FOR_SALE","1","24","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/6","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887767","9887767","Brussels City","1000","APARTMENT","APARTMENT","216500","FOR_SALE","1","24","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/7","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887769","9887769","Brussels City","1000","APARTMENT","APARTMENT","216500","FOR_SALE","1","24","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/8","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887766","9887766","Brussels City","1000","APARTMENT","APARTMENT","216500","FOR_SALE","1","24","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/9","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887775","9887775","Brussels City","1000","APARTMENT","APARTMENT","223500","FOR_SALE","1","25","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/10","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887770","9887770","Brussels City","1000","APARTMENT","APARTMENT","223500","FOR_SALE","1","25","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/11","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887778","9887778","Brussels City","1000","APARTMENT","APARTMENT","223500","FOR_SALE","1","25","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/12","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887771","9887771","Brussels City","1000","APARTMENT","APARTMENT","223500","FOR_SALE","1","25","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/13","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887772","9887772","Brussels City","1000","APARTMENT","APARTMENT","223500","FOR_SALE","1","25","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/14","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887779","9887779","Brussels City","1000","APARTMENT","APARTMENT","230500","FOR_SALE","1","29","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/15","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887780","9887780","Brussels City","1000","APARTMENT","APARTMENT","230500","FOR_SALE","1","31","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/16","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887784","9887784","Brussels City","1000","APARTMENT","APARTMENT","230500","FOR_SALE","1","23","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/17","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887781","9887781","Brussels City","1000","APARTMENT","APARTMENT","230500","FOR_SALE","1","31","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/18","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887786","9887786","Brussels City","1000","APARTMENT","APARTMENT","230500","FOR_SALE","1","24","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/19","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887782","9887782","Brussels City","1000","APARTMENT","APARTMENT","230500","FOR_SALE","1","25","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
